date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,medallion_dip_dip_quality_score,medallion_dip_entry_timing_score,medallion_dip_momentum_divergence,medallion_dip_fundamental_strength,medallion_dip_expected_upside,medallion_dip_risk_reward_ratio,medallion_dip_dip_stage,medallion_dip_confidence,sma_200,trend_positive,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,portfolio_value,cash,shares,net_return,cumulative_return,drawdown
2010-01-19,0.7314289808273315,0.7314289808273315,0.738286018371582,0.7242860198020935,0.7250000238418579,53025000,NFLX,,,,,,,,,,,,,,,,,,17.579999923706055,0.01249558409514262,,0.00490753978204328,1.0,40.0,,50.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.0,38.07295578264312,31.12322325198088,inf,0.02626536289194244,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-01-20,0.7319999933242798,0.7319999933242798,0.7492859959602356,0.7221429944038391,0.7265710234642029,96852000,NFLX,,,,,,,,,,,,,,,,,,18.68000030517578,-0.010168591984799025,,0.0007806807112049619,1.0,40.0,,50.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.0,38.07295578264312,31.12322325198088,inf,0.02626536289194244,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-01-21,0.7312859892845154,0.7312859892845154,0.7454289793968201,0.7214289903640747,0.7217140197753906,86149000,NFLX,,,,,,,,,,,,,,,,,,22.270000457763672,-0.01922910223147567,,-0.0009754153637649976,1.0,40.0,,50.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.0,38.07295578264312,31.12322325198088,inf,0.02626536289194244,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-01-22,0.7269999980926514,0.7269999980926514,0.748429000377655,0.7214289903640747,0.7297139763832092,93954000,NFLX,,,,,,,,,,,,,,,,,,27.309999465942383,-0.022291834662478194,,-0.005860896085343348,1.0,40.0,,50.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.0,38.07295578264312,31.12322325198088,inf,0.02626536289194244,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-01-25,0.7018569707870483,0.7018569707870483,0.7357140183448792,0.6931430101394653,0.7292860150337219,137914000,NFLX,,,,,,,,,,,,,,,,,,25.40999984741211,0.0051277132431857275,,-0.03458463187285832,1.0,40.0,,50.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.0,38.07295578264312,31.12322325198088,inf,0.02626536289194244,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-01-26,0.7135710120201111,0.7135710120201111,0.7178570032119751,0.6937140226364136,0.6959999799728394,113435000,NFLX,,,,,,,,,,,,,,,,,,24.549999237060547,-0.004190572092011791,,0.01669006894656455,1.0,40.0,,50.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.0,38.07295578264312,31.12322325198088,inf,0.02626536289194244,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-01-27,0.7281429767608643,0.7281429767608643,0.7311429977416992,0.6992859840393066,0.7142860293388367,233471000,NFLX,,,,,,,,,,,,,,,,,,23.139999389648438,0.0047571519904408,,0.020421183729843584,1.0,40.0,,50.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.0,38.07295578264312,31.12322325198088,inf,0.02626536289194244,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-01-28,0.9005709886550903,0.9005709886550903,0.9121429920196533,0.8675709962844849,0.8812860250473022,773528000,NFLX,,,,,,,,,,,,,,,,,,23.729999542236328,-0.01147229459368182,,0.23680515695045234,1.0,40.0,,50.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.0,38.07295578264312,31.12322325198088,inf,0.02626536289194244,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-01-29,0.8892859816551208,0.8892859816551208,0.9224290251731873,0.879285991191864,0.8962860107421875,246043000,NFLX,,,,,,,,,,,,,,,,,,24.6200008392334,-0.01086856690147009,,-0.012530946635114781,1.0,40.0,,50.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.0,38.07295578264312,31.12322325198088,inf,0.02626536289194244,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-01,0.8718569874763489,0.8718569874763489,0.8981429934501648,0.8532860279083252,0.8830000162124634,189140000,NFLX,,,,,,,,,,,,,,,,,,22.59000015258789,0.015550779201385145,,-0.019598863063525984,1.0,40.0,-89.12037915205639,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,10.062305898749054,31.12322325198088,10.0,0.09938079899999065,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-02,0.8835710287094116,0.8835710287094116,0.8878570199012756,0.8695709705352783,0.870714008808136,102424000,NFLX,,,,,,,,,,,,,,,,,,21.479999542236328,0.012103426777678283,,0.013435737054731778,1.0,40.0,-55.36818507662685,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,13.85070775314958,31.12322325198088,10.0,0.07219847662821455,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-03,0.8849999904632568,0.8849999904632568,0.898285984992981,0.8761429786682129,0.8835710287094116,87612000,NFLX,,,,,,,,,,,,,,,,,,21.600000381469727,-0.0049827453890994855,,0.0016172573651860311,1.0,40.0,-37.43889272302462,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,16.485639683963548,31.12322325198088,10.0,0.06065885335179033,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-04,0.8619999885559082,0.8619999885559082,0.8892859816551208,0.859000027179718,0.87642902135849,110264000,NFLX,,,,,,,,,,,,,,,,,,26.079999923706055,-0.030865877566523925,,-0.025988703000221713,1.0,40.0,-17.70115615846253,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,18.467610337532772,31.12322325198088,10.0,0.05414885747116092,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-05,0.869143009185791,0.869143009185791,0.8715710043907166,0.8468570113182068,0.8595709800720215,110992000,NFLX,,,,,,,,,,,,,,,,,,26.110000610351562,0.002066903566863676,,0.00828656696602681,1.0,40.0,-16.84680141635939,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,19.991774624369366,31.12322325198088,10.0,0.05002057189965669,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-08,0.8700000047683716,0.8700000047683716,0.8815709948539734,0.857142984867096,0.8705710172653198,93464000,NFLX,,,,,,,,,,,,,,,,,,26.510000228881836,-0.007219241009031374,,0.0009860236733463257,1.0,40.0,-14.347314876444843,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,21.15730556917323,31.12322325198088,10.0,0.047264997744184745,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-09,0.8875709772109985,0.8875709772109985,0.8880000114440918,0.8709999918937683,0.8722860217094421,88116000,NFLX,,,,,,,,,,,,,,,,,,26.0,0.012560221349710465,,0.020196519938301627,1.0,40.0,-8.867161897608868,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,22.02122182183168,31.12322325198088,10.0,0.04541074097026747,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-10,0.8784289956092834,0.8784289956092834,0.8918570280075073,0.871999979019165,0.8872860074043274,58079000,NFLX,,,,,,,,,,,,,,,,,,25.399999618530273,-0.0019585812542605163,,-0.010300000604393178,1.0,40.0,-7.645253228531062,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,22.618111047751558,31.12322325198088,10.0,0.04421235698634564,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-11,0.9051430225372314,0.9051430225372314,0.9070000052452087,0.8728569746017456,0.8744289875030518,72037000,NFLX,,,,,,,,,,,,,,,,,,23.959999084472656,0.010466265721233103,,0.03041113972953391,1.0,40.0,-2.990263038416865,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,22.968800349031817,31.12322325198088,10.0,0.043537319529278425,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2010-02-12,0.9025710225105286,0.9025710225105286,0.9025710225105286,0.8868569731712341,0.8999999761581421,84084000,NFLX,,,,,,,,,,,,,,,,,,22.729999542236328,-0.0008322976063682708,,-0.0028415399143145725,1.0,40.0,-2.7637315352935383,5.0,,,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,False,,47.87531831733605,45.915354332796,49.835282301876106,1.001,42.87531831733605,,,0.4525914321110126,0.24800481721998338,0.299403750669004,0.13850002288818358,-0.06041496235308191,30.05697815576847,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=5%, M=79%",,,0.1,23.08451292191597,31.12322325198088,10.0,0.043319085976928726,0.03213034819381549,0.0,0.0,0.0,0.0,21.41,73.59,35.0,7.5,0.42,LATE,54.37,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
