date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,medallion_dip_dip_quality_score,medallion_dip_entry_timing_score,medallion_dip_momentum_divergence,medallion_dip_fundamental_strength,medallion_dip_expected_upside,medallion_dip_risk_reward_ratio,medallion_dip_dip_stage,medallion_dip_confidence,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2015-03-02,28.53539276123047,28.750999450683594,28.79949951171875,28.157499313354492,28.350000381469727,50406000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2875.0999450683594,13.039999961853027,0.00631349951549387,,0.02202154883908114,1.0,70.0,,50.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,1.3465487360652786,37.750689368972985,31.816399325030694,0.7426392920037033,0.026489582487515914,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.02202154883908114,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-03,28.722482681274414,28.93950080871582,29.042499542236328,28.524999618530273,28.8174991607666,50526000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2893.950080871582,13.859999656677246,-0.004104016007512312,,0.006556341053658432,1.0,70.0,,50.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,1.3465487360652786,37.750689368972985,31.816399325030694,0.7426392920037033,0.026489582487515914,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.006556341053658432,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-04,28.699655532836914,28.916500091552734,29.081499099731445,28.625999450683594,28.848499298095703,37964000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2891.6500091552734,14.229999542236328,-0.004215609180714619,,-0.0007947862444178666,1.0,70.0,,50.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,1.3465487360652786,37.750689368972985,31.816399325030694,0.7426392920037033,0.026489582487515914,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0007947862444178666,-0.0,0.0,0.0,-0.0,1.0,0.0
2015-03-05,28.85349464416504,29.071500778198242,29.15999984741211,28.911500930786133,28.981000900268555,35918000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2907.150077819824,14.039999961853027,0.0010940921419519967,,0.005360285171260637,1.0,70.0,,50.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,1.3465487360652786,37.750689368972985,31.816399325030694,0.7426392920037033,0.026489582487515914,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.005360285171260637,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-06,28.430191040039062,28.645000457763672,29.138999938964844,28.60300064086914,29.100000381469727,37592000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2864.500045776367,15.199999809265137,-0.014064461747791746,,-0.014670736254332573,1.0,70.0,,50.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,1.3465487360652786,37.750689368972985,31.816399325030694,0.7426392920037033,0.026489582487515914,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.014670736254332573,-0.0,0.0,0.0,-0.0,1.0,0.0
2015-03-09,28.489742279052734,28.704999923706055,28.772499084472656,28.452499389648438,28.54599952697754,23478000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2870.4999923706055,15.0600004196167,0.004144581254706292,,0.0020945877110685185,1.0,70.0,,50.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,1.3465487360652786,37.750689368972985,31.816399325030694,0.7426392920037033,0.026489582487515914,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0020945877110685185,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-10,27.78258514404297,27.99250030517578,28.488000869750977,27.990999221801758,28.423999786376953,40080000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2799.250030517578,16.690000534057617,-0.01622194698076118,,-0.0248214464526737,1.0,70.0,,50.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,1.3465487360652786,37.750689368972985,31.816399325030694,0.7426392920037033,0.026489582487515914,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0248214464526737,-0.0,0.0,0.0,-0.0,1.0,0.0
2015-03-11,27.576141357421875,27.784500122070312,28.208999633789062,27.77050018310547,27.989999771118164,40524000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2778.4500122070312,16.8700008392334,-0.002341671077879637,,-0.007430568217838274,1.0,70.0,,50.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,1.3465487360652786,37.750689368972985,31.816399325030694,0.7426392920037033,0.026489582487515914,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.007430568217838274,-0.0,0.0,0.0,-0.0,1.0,0.0
2015-03-12,27.848087310791016,28.058500289916992,28.091999053955078,27.776500701904297,27.923999786376953,35602000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2805.850028991699,15.420000076293945,0.012713966276360011,,0.009861619487227413,1.0,70.0,,50.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,1.3465487360652786,37.750689368972985,31.816399325030694,0.7426392920037033,0.026489582487515914,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.009861619487227413,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-13,27.442649841308594,27.649999618530273,28.218000411987305,27.51650047302246,27.96150016784668,35428000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2764.9999618530273,16.0,-0.006132323684366003,,-0.014558891856865097,1.0,70.0,959.7271160769766,5.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,0.13465487360652786,10.062305898749054,31.816399325030694,7.426392920037032,0.09938079899999065,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.014558891856865097,-0.0,0.0,0.0,-0.0,1.0,0.0
2015-03-16,27.87141227722168,28.082000732421875,28.1875,27.56599998474121,27.846500396728516,36856000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2808.2000732421875,15.609999656677246,0.013360540132809184,,0.015623910302048793,1.0,70.0,1458.9784914400093,5.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,0.13465487360652786,13.85070775314958,31.816399325030694,7.426392920037032,0.07219847662821455,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.015623910302048793,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-17,27.671422958374023,27.88050079345703,28.031999588012695,27.720500946044922,27.914499282836914,28892000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2788.050079345703,15.65999984741211,-0.002972457147112695,,-0.007175412495884048,1.0,70.0,1027.9917716827126,5.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,0.13465487360652786,16.485639683963548,31.816399325030694,7.426392920037032,0.06065885335179033,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.007175412495884048,-0.0,0.0,0.0,-0.0,1.0,0.0
2015-03-18,28.095718383789062,28.308000564575195,28.32550048828125,27.674999237060547,27.886499404907227,35324000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2830.8000564575195,13.970000267028809,0.012021542216238412,,0.01533328882020979,1.0,70.0,1540.358680305321,5.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,0.13465487360652786,18.467610337532772,31.816399325030694,7.426392920037032,0.05414885747116092,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.01533328882020979,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-19,27.972150802612305,28.183500289916992,28.347999572753906,28.106000900268555,28.22599983215332,24660000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2818.350028991699,14.069999694824219,-0.004561468608011432,,-0.004398059635974505,1.0,70.0,1200.962870468895,5.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,0.13465487360652786,19.991774624369366,31.816399325030694,7.426392920037032,0.05002057189965669,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.004398059635974505,-0.0,0.0,0.0,-0.0,1.0,0.0
2015-03-20,28.035669326782227,28.247499465942383,28.354999542236328,28.224000930786133,28.335500717163086,44320000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2824.7499465942383,13.020000457763672,0.0043436928978968226,,0.0022708029651052897,1.0,70.0,1034.2408286753616,5.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,0.13465487360652786,21.15730556917323,31.816399325030694,7.426392920037032,0.047264997744184745,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0022708029651052897,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-23,28.05651092529297,28.26849937438965,28.48200035095215,28.152999877929688,28.299999237060547,30234000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,2826.849937438965,13.40999984741211,-0.00194859395928626,,0.0007434253949658576,1.0,70.0,879.402351987748,5.0,,,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,,79.09643011531602,77.13646613077597,81.05639409985608,1.001,74.09643011531602,,,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",,,0.13465487360652786,22.02122182183168,31.816399325030694,7.426392920037032,0.04541074097026747,0.031430332193916014,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0007434253949658576,0.0,0.0,0.0,0.0,1.0,0.0
