date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,benchmark_return,vix,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,medallion_dip_dip_quality_score,medallion_dip_entry_timing_score,medallion_dip_momentum_divergence,medallion_dip_fundamental_strength,medallion_dip_expected_upside,medallion_dip_risk_reward_ratio,medallion_dip_dip_stage,medallion_dip_confidence
2025-03-18,1233.9217529296875,1238.8499755859375,1238.8499755859375,1238.8499755859375,1238.8499755859375,0,RELIANCE.NS,2399860000000.0,185400000000.0,13.7,738460000000.0,306080000000.0,348220000000.0,0.0,0.0,0.0,0.0,0.0,2025-02-09,15.0,0.5,10.0,7.725450651287992,22.60675137930543,0.01446329899483545,13.210000038146973,0.01446329899483545,0.0,1.0053773237060375,70.0,,50.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24542823894431,66.60996020709125,0.36385990904482707,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.7825928937197859,35.356831525502564,28.6501972313267,1.2778035783673478,0.028283077324921184,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-03-19,1242.1888427734375,1247.1500244140625,1253.25,1238.800048828125,1241.050048828125,16162399,RELIANCE.NS,2399860000000.0,185400000000.0,13.7,738460000000.0,306080000000.0,348220000000.0,0.0,0.0,0.0,0.0,0.0,2025-02-09,15.0,0.5,10.0,7.725450651287992,22.758212124344208,0.0032100316461272094,13.300000190734863,0.0032100316461272094,0.006699801422040075,0.9943783368269821,70.0,,50.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24643829944587,66.60895014658969,0.36323845239647323,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.7825928937197859,35.356831525502564,28.6501972313267,1.2778035783673478,0.028283077324921184,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-03-20,1264.101318359375,1269.1500244140625,1273.0,1250.050048828125,1251.8499755859375,15971477,RELIANCE.NS,2399860000000.0,185400000000.0,13.7,738460000000.0,306080000000.0,348220000000.0,0.0,0.0,0.0,0.0,0.0,2025-02-09,15.0,0.5,10.0,7.725450651287992,23.159671978358805,0.012356195589090069,12.600000381469727,0.012356195589090069,0.01764021935559512,1.0104667165615733,70.0,,50.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24705505808103,66.60833338795453,0.36285924250274176,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.7825928937197859,35.356831525502564,28.6501972313267,1.2778035783673478,0.028283077324921184,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-03-21,1271.2725830078125,1276.3499755859375,1281.0,1270.0999755859375,1275.0,21780769,RELIANCE.NS,2399860000000.0,185400000000.0,13.7,738460000000.0,306080000000.0,348220000000.0,0.0,0.0,0.0,0.0,0.0,2025-02-09,15.0,0.5,10.0,7.725450651287992,23.291057948648497,0.0068885519512889015,12.579999923706055,0.0068885519512889015,0.005673049705214428,1.0081239837493456,70.0,,50.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24743173709511,66.60795670894045,0.36262774136015336,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.7825928937197859,35.356831525502564,28.6501972313267,1.2778035783673478,0.028283077324921184,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-03-24,1296.920166015625,1302.0999755859375,1306.0,1284.25,1291.0,20299319,RELIANCE.NS,2399860000000.0,185400000000.0,13.7,738460000000.0,306080000000.0,348220000000.0,0.0,0.0,0.0,0.0,0.0,2025-02-09,15.0,0.5,10.0,7.725450651287992,23.7609484595974,0.013188177230298859,13.699999809265137,0.013188177230298859,0.02017471735225196,1.0288638285955314,70.0,,50.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24766181846923,66.60772662756634,0.36248637321928695,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.7825928937197859,35.356831525502564,28.6501972313267,1.2778035783673478,0.028283077324921184,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-03-25,1280.33642578125,1285.449951171875,1307.699951171875,1282.5999755859375,1307.699951171875,13713899,RELIANCE.NS,2399860000000.0,185400000000.0,13.7,738460000000.0,306080000000.0,348220000000.0,0.0,0.0,0.0,0.0,0.0,2025-02-09,15.0,0.5,10.0,7.725450651287992,23.45711589729699,0.00043539728764163677,13.640000343322754,0.00043539728764163677,-0.012787055315449214,1.0225496012544992,70.0,,50.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24780236636757,66.607586079668,0.3624000303972891,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.7825928937197859,35.356831525502564,28.6501972313267,1.2778035783673478,0.028283077324921184,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-03-26,1267.98583984375,1273.050048828125,1293.800048828125,1268.75,1291.0,12074747,RELIANCE.NS,2399860000000.0,185400000000.0,13.7,738460000000.0,306080000000.0,348220000000.0,0.0,0.0,0.0,0.0,0.0,2025-02-09,15.0,0.5,10.0,7.725450651287992,23.230840307082573,-0.007681079328545448,13.470000267028809,-0.007681079328545448,-0.009646351717113255,1.0283104106935668,70.0,,50.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24788822566016,66.6075002203754,0.3623472894991205,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.7825928937197859,35.356831525502564,28.6501972313267,1.2778035783673478,0.028283077324921184,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-03-27,1273.115234375,1278.199951171875,1285.0,1271.300048828125,1278.1500244140625,15028056,RELIANCE.NS,2399860000000.0,185400000000.0,13.7,738460000000.0,306080000000.0,348220000000.0,0.0,0.0,0.0,0.0,0.0,2025-02-09,15.0,0.5,10.0,7.725450651287992,23.324816627224,0.004474827877002596,13.300000190734863,0.004474827877002596,0.004045325907249708,1.0269658031174975,70.0,,50.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24794067771461,66.60744776832095,0.3623150715966614,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.7825928937197859,35.356831525502564,28.6501972313267,1.2778035783673478,0.028283077324921184,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-03-28,1270.027587890625,1275.0999755859375,1295.75,1269.0,1280.0,18147129,RELIANCE.NS,2399860000000.0,185400000000.0,13.7,738460000000.0,306080000000.0,348220000000.0,0.0,0.0,0.0,0.0,0.0,2025-02-09,15.0,0.5,10.0,7.725450651287992,23.268247729670392,-0.0030773044101545244,12.720000267028809,-0.0030773044101545244,-0.002425266550116323,1.0465279080060061,70.0,,50.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.2479727216008,66.60741572443476,0.3622953898160141,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.7825928937197859,35.356831525502564,28.6501972313267,1.2778035783673478,0.028283077324921184,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-04-01,1247.6170654296875,1252.5999755859375,1277.9000244140625,1249.300048828125,1264.5999755859375,12099648,RELIANCE.NS,2613880000000.0,194070000000.0,0.0,376770000000.0,305070000000.0,331100000000.0,0.0,0.0,0.0,0.0,0.0,2025-05-10,15.0,0.5,10.0,7.424594855157849,125259.99755859375,-0.015036571865236992,13.779999732971191,-0.015036571865236992,-0.01764567518688931,1.0875965478259362,70.0,132698.62314679765,95.0,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24799229798262,66.60739614805294,0.3622833660052627,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.1,10.062305898749054,28.6501972313267,10.0,0.09938079899999065,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-04-02,1246.1729736328125,1251.1500244140625,1255.550048828125,1243.9000244140625,1247.550048828125,10142590,RELIANCE.NS,2613880000000.0,194070000000.0,0.0,376770000000.0,305070000000.0,331100000000.0,0.0,0.0,0.0,0.0,0.0,2025-05-10,15.0,0.5,10.0,7.424594855157849,125115.00244140625,0.0071938424586863725,13.720000267028809,0.0071938424586863725,-0.001157553249349852,1.0195697718654688,70.0,71405.47654129691,48.05697970871748,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24800425774261,66.60738418829295,0.36227602042066925,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.1,10.094501246172253,28.6501972313267,10.0,0.09906383441967391,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-04-03,1243.732666015625,1248.699951171875,1251.800048828125,1233.050048828125,1233.050048828125,7434366,RELIANCE.NS,2613880000000.0,194070000000.0,0.0,376770000000.0,305070000000.0,331100000000.0,0.0,0.0,0.0,0.0,0.0,2025-05-10,15.0,0.5,10.0,7.424594855157849,124869.9951171875,-0.0035251486188494496,13.600000381469727,-0.0035251486188494496,-0.0019582569591004573,1.0008282744166979,70.0,53304.086033693704,25.54142084884241,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24801156432366,66.6073768817119,0.36227153281631774,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.1,11.719759286150271,28.6501972313267,10.0,0.08532598456879074,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
2025-04-04,1199.9075927734375,1204.699951171875,1245.449951171875,1193.1500244140625,1241.0999755859375,17908652,RELIANCE.NS,2613880000000.0,194070000000.0,0.0,376770000000.0,305070000000.0,331100000000.0,0.0,0.0,0.0,0.0,0.0,2025-05-10,15.0,0.5,10.0,7.424594855157849,120469.9951171875,-0.014866619775066536,13.760000228881836,-0.014866619775066536,-0.035236647489820916,1.0873472644278557,70.0,129727.70724574116,56.45958419086404,,,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09,False,65.42769422301778,65.42769422301778,64.24801602814692,66.60737241788864,0.3622687912094597,65.42769422301778,0.0,59.96087456808861,0.3940633819517298,0.30516007925123456,0.30077653879703564,-0.3150000095367432,0.14364724458568467,27.646575039403217,True,False,"🎯 HIGH QUALITY DIP (Score: 100/100)
Stage: EARLY - Excellent entry timing
F=74%, T=13%, M=18%
Expected upside: 10.6% | R/R: 2.11",85.02630566899045,85.02630566899045,0.1,11.781628249283589,28.6501972313267,10.0,0.0848779115111536,0.03490377367826913,0.0,0.0,0.0,100.0,98.64,4.44,90.0,10.55,2.11,EARLY,78.09
